station_id,year,month,temperature,country_code,country_name,latitude,longitude,name
CNM00067004,1980,4,27.1,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,5,26.3,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,6,24.6,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,7,24.6,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,8,24.2,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,9,24.2,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,10,25.3,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,11,26.6,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1980,12,27.0,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,1,26.9,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,2,26.9,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,3,27.5,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,4,27.1,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,5,26.0,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,6,24.2,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,7,24.0,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,8,24.0,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,9,24.2,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,10,25.8,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1981,11,26.3,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,1,27.4,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,2,27.2,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,3,27.3,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,4,26.5,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,5,26.1,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,6,25.0,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,8,24.7,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,9,24.7,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,10,26.2,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1982,11,27.3,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1983,1,27.2,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1983,3,27.0,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1983,4,27.0,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1983,8,24.5,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1983,11,26.1,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1984,4,26.6,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNM00067004,1984,10,25.1,CN,Comoros,-12.12,44.43,OUANI_ANJOUAN
CNXLT320407,1950,10,24.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1950,11,25.97,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1950,12,26.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,1,26.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,2,26.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,3,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,4,26.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,5,25.53,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,6,24.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,7,23.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,8,23.38,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,9,24.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,10,25.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,11,26.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1951,12,26.97,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,1,27.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,2,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,3,27.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,4,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,5,25.72,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,6,24.53,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,7,23.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,8,23.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,9,24.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,10,25.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,11,26.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1952,12,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,1,27.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,2,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,3,27.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,4,27.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,5,26.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,6,24.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,7,23.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,8,23.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,9,24.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,10,25.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1953,11,27.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,2,27.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,3,27.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,4,26.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,5,25.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,6,24.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,7,23.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,8,23.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,9,24.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,10,25.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,11,26.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1954,12,27.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,1,27.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,2,26.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,3,27.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,4,26.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,5,25.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,6,24.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,7,23.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,8,23.47,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,9,23.38,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,10,25.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,11,26.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1955,12,26.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,1,26.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,2,26.72,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,3,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,4,26.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,5,25.38,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,6,24.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,7,22.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,8,23.23,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,9,23.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,10,24.53,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,11,25.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1956,12,26.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,1,26.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,2,26.97,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,3,26.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,4,26.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,5,26.23,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,6,24.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,7,23.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,8,23.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,9,24.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,10,25.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,11,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1957,12,26.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,1,27.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,2,27.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,3,27.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,4,27.47,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,5,26.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,6,24.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,7,23.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,8,23.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,9,24.23,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,10,25.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,11,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1958,12,27.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,1,27.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,2,27.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,3,27.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,4,27.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,5,25.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,6,24.72,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,7,23.53,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,8,23.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,9,23.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,10,24.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,11,26.22,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1959,12,27.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,1,27.22,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,2,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,3,27.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,4,26.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,5,25.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,6,24.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,7,23.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,8,23.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,9,23.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,10,24.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,11,25.53,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1960,12,27.47,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,1,28.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,2,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,3,27.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,4,27.38,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,5,26.38,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,6,24.97,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,7,24.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,8,23.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,9,24.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,10,25.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,11,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1961,12,26.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,1,27.22,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,2,27.23,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,3,27.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,4,27.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,5,25.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,6,23.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,7,23.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,8,23.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,9,24.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,10,25.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,11,26.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1962,12,27.53,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,1,27.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,2,26.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,3,27.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,4,26.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,5,25.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,6,24.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,7,23.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,8,22.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,9,23.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,10,24.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,11,26.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1963,12,26.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,1,27.22,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,2,27.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,3,27.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,4,26.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,5,25.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,6,23.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,8,22.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,9,23.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,10,24.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,11,26.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1964,12,26.38,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,1,27.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,2,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,3,26.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,4,26.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,5,25.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,6,23.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,7,23.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,8,23.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,9,23.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,10,24.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,11,26.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1965,12,26.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,1,27.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,2,27.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,3,26.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,4,26.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,5,25.83,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,6,24.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,7,24.13,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,8,23.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,9,24.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,10,25.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,11,26.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1966,12,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,1,27.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,2,27.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,3,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,4,27.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,5,26.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,6,24.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,7,24.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,8,23.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,9,23.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,10,24.98,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,11,26.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1967,12,26.72,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,1,27.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,2,27.88,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,3,26.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,4,26.23,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,5,25.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,6,24.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,7,23.18,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,8,23.23,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,9,23.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,10,24.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,11,25.73,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1968,12,26.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,1,27.48,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,2,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,3,27.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,4,27.28,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,5,26.22,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,6,24.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,7,24.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,8,23.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,9,23.78,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,10,25.63,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,11,26.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1969,12,27.03,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,1,27.08,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,2,27.33,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,3,27.72,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,4,26.43,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,5,25.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,6,24.38,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,7,23.72,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,8,23.58,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,9,24.23,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,10,24.93,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,11,26.68,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1970,12,26.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,1,27.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,2,27.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,3,26.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,4,26.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,5,25.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,6,23.9,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,7,23.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,8,22.4,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,9,23.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,10,24.3,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,11,26.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1971,12,26.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,1,26.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,2,27.4,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,3,26.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,4,26.1,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,5,26.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,6,24.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,7,23.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,8,23.4,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,9,24.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,10,25.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,11,26.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1972,12,27.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,1,27.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,2,27.3,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,3,27.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,4,27.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,5,26.1,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,6,24.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,7,23.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,8,23.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,9,24.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,10,25.3,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,11,25.1,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1973,12,26.4,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,1,26.9,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,2,27.3,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,3,26.9,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,4,26.3,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,5,25.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,6,24.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,7,23.3,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,8,22.9,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,9,23.4,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,10,25.1,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,11,26.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1974,12,27.1,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,1,26.9,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,2,27.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,3,26.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,4,26.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,5,26.1,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,6,24.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,7,23.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,8,22.9,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,9,23.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,10,24.5,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1975,12,27.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,2,26.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,3,26.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,4,26.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,5,25.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,6,24.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,7,23.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,8,23.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,9,23.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,10,24.8,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,11,26.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1976,12,26.9,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1977,1,27.7,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1977,2,27.6,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1977,3,27.2,CN,Comoros,-11.68,43.25,MORONI
CNXLT320407,1977,4,26.9,CN,Comoros,-11.68,43.25,MORONI
